팀명,경기날짜,결과,이름,공격종합_성공률,오픈_성공률,퀵오픈_성공률,서브_성공률,디그_시도,디그_성공,세트_시도,세트_성공,블로킹_시도,블로킹_성공,범실_범실,포지션,득점점유율,스타팅멤버,시간차_성공률,이동_성공률,후위_성공률,속공_성공률
IBK기업은행,2022-01-11,0,표승주,28.13,21.05,33.33,0.0,,,,,,,3,L,0.1886792452830188,1,100.0,0.0,0.0,0.0
IBK기업은행,2022-01-11,0,산타나,60.0,50.0,66.67,0.0,,,,,,,3,L,0.1132075471698113,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-11,0,김수지,37.5,50.0,0.0,0.0,,,,,,,1,C,0.0943396226415094,1,0.0,0.0,0.0,25.0
IBK기업은행,2022-01-11,0,최정민,50.0,50.0,0.0,0.25,,,,,,,0,C,0.0943396226415094,1,0.0,0.0,0.0,100.0
IBK기업은행,2022-01-11,0,김하경,33.33,33.33,0.0,0.25,,,,,,,1,S,0.0566037735849056,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-11,0,최수빈,100.0,0.0,100.0,0.25,,,,,,,0,L,0.0377358490566037,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-11,0,신연경,0.0,0.0,0.0,0.0,,,,,,,1,Li,0.0,0,0.0,0.0,0.0,0.0
현대건설,2022-01-11,1,야스민,34.48,28.57,0.0,0.25,,,,,,,8,R,0.3506493506493506,1,0.0,0.0,52.63,0.0
현대건설,2022-01-11,1,양효진,48.15,41.67,0.0,0.0,,,,,,,6,C,0.1818181818181818,1,50.0,0.0,0.0,53.85
현대건설,2022-01-11,1,이다현,50.0,100.0,0.0,0.0,,,,,,,1,C,0.1558441558441558,1,100.0,50.0,0.0,38.46
현대건설,2022-01-11,1,황민경,32.14,23.08,44.44,0.25,,,,,,,1,L,0.1298701298701298,1,40.0,0.0,0.0,0.0
현대건설,2022-01-11,1,고예림,42.86,46.15,33.33,0.0,,,,,,,3,L,0.1168831168831168,1,50.0,0.0,0.0,0.0
현대건설,2022-01-11,1,정지윤,100.0,100.0,100.0,0.0,,,,,,,0,L,0.0519480519480519,0,0.0,0.0,0.0,0.0
현대건설,2022-01-11,1,김다인,0.0,0.0,0.0,0.25,,,,,,,2,S,0.0129870129870129,1,0.0,0.0,0.0,0.0
현대건설,2022-01-11,1,김연견,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
현대건설,2022-01-11,1,한미르,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-12,0,캣벨,26.47,24.32,31.58,0.0,,,,,,,10,R,0.3461538461538461,1,0.0,0.0,30.0,0.0
흥국생명,2022-01-12,0,이주아,30.77,0.0,0.0,0.0,,,,,,,2,C,0.1538461538461538,1,0.0,0.0,0.0,50.0
흥국생명,2022-01-12,0,김미연,36.84,33.33,42.86,0.0,,,,,,,6,L,0.1346153846153846,1,33.33,0.0,0.0,0.0
흥국생명,2022-01-12,0,김채연,31.25,0.0,0.0,0.5,,,,,,,1,C,0.1346153846153846,1,25.0,0.0,0.0,75.0
흥국생명,2022-01-12,0,정윤주,33.33,25.0,50.0,0.0,,,,,,,2,L,0.0961538461538461,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-12,0,최윤이,26.67,33.33,22.22,0.0,,,,,,,2,L,0.0769230769230769,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-12,0,박혜진,33.33,33.33,0.0,0.25,,,,,,,1,S,0.0576923076923076,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-12,0,김다솔,0.0,0.0,0.0,0.0,,,,,,,2,S,0.0,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-12,0,도수빈,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,켈시,41.86,40.63,0.0,0.0,,,,,,,2,R,0.3432835820895522,1,100.0,0.0,60.0,0.0
한국도로공사,2022-01-12,1,박정아,36.84,9.09,54.17,0.0,,,,,,,3,L,0.2238805970149253,1,0.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,전새얀,39.29,43.75,27.27,0.0,,,,,,,4,L,0.1641791044776119,0,100.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,배유나,25.0,0.0,0.0,0.75,,,,,,,1,C,0.1343283582089552,1,50.0,50.0,0.0,33.33
한국도로공사,2022-01-12,1,이고은,0.0,0.0,0.0,1.0,,,,,,,1,S,0.044776119402985,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,정대영,9.09,0.0,0.0,0.0,,,,,,,1,C,0.0298507462686567,1,33.33,0.0,0.0,0.0
한국도로공사,2022-01-12,1,문정원,10.0,0.0,33.33,0.25,,,,,,,3,R,0.0298507462686567,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,이예림,100.0,0.0,100.0,0.0,,,,,,,3,L,0.0149253731343283,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,이윤정,100.0,100.0,0.0,0.0,,,,,,,2,S,0.0149253731343283,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,우수민,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-12,1,임명옥,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-13,0,이소영,44.9,37.5,50.0,0.5,,,,,,,5,L,0.3835616438356164,1,57.14,0.0,0.0,0.0
KGC인삼공사,2022-01-13,0,옐레나,30.43,27.59,0.0,0.0,,,,,,,3,R,0.2191780821917808,1,0.0,0.0,37.5,0.0
KGC인삼공사,2022-01-13,0,박혜민,48.0,50.0,46.67,0.0,,,,,,,3,L,0.1643835616438356,1,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-13,0,정호영,60.0,83.33,0.0,0.0,,,,,,,3,C,0.1232876712328767,1,0.0,0.0,0.0,25.0
KGC인삼공사,2022-01-13,0,박은진,12.5,0.0,0.0,0.25,,,,,,,1,C,0.0821917808219178,1,0.0,25.0,0.0,0.0
KGC인삼공사,2022-01-13,0,고의정,0.0,0.0,0.0,0.25,,,,,,,0,L,0.0136986301369863,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-13,0,나현수,0.0,0.0,0.0,0.0,,,,,,,0,C,0.0136986301369863,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-13,0,하효림,0.0,0.0,0.0,0.0,,,,,,,1,S,0.0,1,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-13,0,이선우,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-13,0,채선아,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-13,1,모마,48.48,60.0,62.5,0.5,,,,,,,8,R,0.4375,1,42.86,0.0,34.62,0.0
GS칼텍스,2022-01-13,1,강소휘,38.89,61.54,26.09,0.0,,,,,,,3,L,0.2,1,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-13,1,유서연,38.89,20.0,46.15,0.25,,,,,,,1,L,0.1875,1,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-13,1,권민지,33.33,50.0,0.0,0.0,,,,,,,1,L,0.075,0,0.0,0.0,0.0,33.33
GS칼텍스,2022-01-13,1,한수지,40.0,100.0,0.0,0.0,,,,,,,0,C,0.05,1,0.0,0.0,0.0,33.33
GS칼텍스,2022-01-13,1,안혜진,0.0,0.0,0.0,0.5,,,,,,,3,S,0.0375,1,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-13,1,문명화,100.0,0.0,0.0,0.0,,,,,,,1,C,0.0125,0,0.0,0.0,0.0,100.0
GS칼텍스,2022-01-13,1,오지영,0.0,0.0,0.0,0.0,,,,,,,1,Li,0.0,0,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-13,1,김해빈,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-13,1,한다혜,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-14,0,이한비,36.36,50.0,33.33,0.0,,,,,,,4,L,0.3428571428571428,1,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-14,0,하혜진,57.14,55.56,0.0,0.0,,,,,,,1,R,0.2571428571428571,1,0.0,100.0,0.0,50.0
페퍼저축은행,2022-01-14,0,박경현,30.77,31.58,50.0,0.0,,,,,,,1,L,0.2285714285714285,1,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-14,0,지민경,22.73,25.0,0.0,0.0,,,,,,,3,L,0.1428571428571428,0,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-14,0,최가은,9.09,0.0,0.0,0.0,,,,,,,4,C,0.0285714285714285,1,0.0,0.0,0.0,33.33
페퍼저축은행,2022-01-14,0,이현,0.0,0.0,0.0,0.0,,,,,,,1,S,0.0,1,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-14,0,김세인,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-14,0,문슬기,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
현대건설,2022-01-14,1,양효진,60.0,62.5,0.0,0.0,,,,,,,2,C,0.3777777777777777,1,0.0,0.0,0.0,50.0
현대건설,2022-01-14,1,고예림,37.5,18.18,60.0,0.0,,,,,,,3,L,0.2222222222222222,0,33.33,0.0,0.0,0.0
현대건설,2022-01-14,1,이다현,63.64,50.0,0.0,0.0,,,,,,,1,C,0.1777777777777777,1,0.0,50.0,0.0,71.43
현대건설,2022-01-14,1,황연주,30.77,50.0,60.0,0.33,,,,,,,4,R,0.1333333333333333,0,0.0,0.0,0.0,0.0
현대건설,2022-01-14,1,황민경,20.0,20.0,25.0,0.0,,,,,,,2,L,0.0444444444444444,0,0.0,0.0,0.0,0.0
현대건설,2022-01-14,1,김다인,50.0,50.0,0.0,0.33,,,,,,,1,S,0.0444444444444444,0,0.0,0.0,0.0,0.0
현대건설,2022-01-14,1,김연견,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-15,0,캣벨,37.86,31.91,36.84,0.0,,,,,,,6,R,0.4756097560975609,1,33.33,0.0,60.0,0.0
흥국생명,2022-01-15,0,이주아,50.0,50.0,0.0,0.4,,,,,,,0,C,0.1463414634146341,1,0.0,33.33,0.0,75.0
흥국생명,2022-01-15,0,김미연,28.0,27.27,27.27,0.4,,,,,,,3,L,0.1219512195121951,1,50.0,0.0,0.0,0.0
흥국생명,2022-01-15,0,최윤이,28.57,38.46,12.5,0.4,,,,,,,4,L,0.0975609756097561,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-15,0,정윤주,35.71,50.0,30.0,0.0,,,,,,,0,L,0.073170731707317,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-15,0,김채연,22.22,25.0,0.0,0.0,,,,,,,1,C,0.0609756097560975,1,0.0,0.0,0.0,33.33
흥국생명,2022-01-15,0,김다솔,0.0,0.0,0.0,0.2,,,,,,,2,S,0.0121951219512195,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-15,0,박혜진,50.0,50.0,0.0,0.0,,,,,,,2,S,0.0121951219512195,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-15,0,김해란,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-15,0,도수빈,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,표승주,47.73,40.0,51.72,0.6,,,,,,,4,L,0.3111111111111111,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,산타나,43.4,37.93,52.17,0.0,,,,,,,7,L,0.2555555555555555,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,김희진,36.84,25.0,55.0,0.0,,,,,,,7,C,0.2444444444444444,1,0.0,0.0,31.25,0.0
IBK기업은행,2022-01-15,1,김수지,20.0,0.0,0.0,0.0,,,,,,,3,C,0.0888888888888888,1,0.0,33.33,0.0,33.33
IBK기업은행,2022-01-15,1,김현정,42.86,33.33,0.0,0.0,,,,,,,2,C,0.0555555555555555,1,0.0,0.0,0.0,50.0
IBK기업은행,2022-01-15,1,김하경,0.0,0.0,0.0,0.2,,,,,,,1,S,0.0333333333333333,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,최정민,0.0,0.0,0.0,0.0,,,,,,,0,C,0.0111111111111111,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,구혜인,0.0,0.0,0.0,0.0,,,,,,,1,L,0.0,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,김수빈,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,신연경,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-15,1,최수빈,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-16,1,켈시,53.13,60.0,57.14,0.0,,,,,,,2,R,0.3278688524590163,1,50.0,0.0,25.0,0.0
한국도로공사,2022-01-16,1,박정아,44.44,31.58,64.29,0.0,,,,,,,3,L,0.2622950819672131,1,0.0,0.0,33.33,0.0
한국도로공사,2022-01-16,1,전새얀,30.0,33.33,30.0,0.33,,,,,,,3,L,0.1475409836065573,1,0.0,0.0,0.0,0.0
한국도로공사,2022-01-16,1,배유나,50.0,0.0,0.0,0.33,,,,,,,2,C,0.1475409836065573,1,0.0,100.0,0.0,66.67
한국도로공사,2022-01-16,1,이고은,100.0,100.0,0.0,0.67,,,,,,,0,S,0.081967213114754,1,0.0,0.0,0.0,0.0
한국도로공사,2022-01-16,1,정대영,0.0,0.0,0.0,0.0,,,,,,,2,C,0.0327868852459016,1,0.0,0.0,0.0,0.0
한국도로공사,2022-01-16,1,문정원,0.0,0.0,0.0,0.0,,,,,,,1,R,0.0,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-16,1,임명옥,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-16,0,옐레나,48.78,45.83,20.0,0.0,,,,,,,4,R,0.4081632653061224,1,0.0,0.0,66.67,0.0
KGC인삼공사,2022-01-16,0,박혜민,36.36,16.67,55.56,0.0,,,,,,,4,L,0.1836734693877551,1,100.0,0.0,0.0,0.0
KGC인삼공사,2022-01-16,0,이선우,55.56,33.33,100.0,0.67,,,,,,,1,L,0.1632653061224489,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-16,0,이소영,29.17,21.43,44.44,0.0,,,,,,,2,L,0.1428571428571428,1,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-16,0,정호영,57.14,66.67,0.0,0.0,,,,,,,2,C,0.0816326530612244,1,0.0,0.0,0.0,50.0
KGC인삼공사,2022-01-16,0,박은진,14.29,33.33,0.0,0.0,,,,,,,3,C,0.0204081632653061,1,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-16,0,고의정,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-16,0,채선아,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-16,0,하효림,0.0,0.0,0.0,0.0,,,,,,,2,S,0.0,1,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-18,1,엘리자벳,42.86,42.86,0.0,0.33,,,,,,,3,R,0.4259259259259259,1,50.0,0.0,45.45,0.0
페퍼저축은행,2022-01-18,1,박경현,50.0,40.0,75.0,0.0,,,,,,,3,L,0.2037037037037037,1,0.0,0.0,100.0,0.0
페퍼저축은행,2022-01-18,1,이한비,23.33,20.83,25.0,0.0,,,,,,,3,L,0.1481481481481481,1,100.0,0.0,0.0,0.0
페퍼저축은행,2022-01-18,1,최가은,27.27,28.57,0.0,0.33,,,,,,,2,C,0.1296296296296296,1,0.0,50.0,0.0,0.0
페퍼저축은행,2022-01-18,1,하혜진,44.44,60.0,0.0,0.0,,,,,,,1,R,0.074074074074074,1,0.0,0.0,0.0,50.0
페퍼저축은행,2022-01-18,1,이현,50.0,50.0,0.0,0.0,,,,,,,0,S,0.0185185185185185,1,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-18,1,김세인,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-18,1,문슬기,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-18,1,박연화,0.0,0.0,0.0,0.0,,,,,,,1,C,0.0,0,0.0,0.0,0.0,0.0
페퍼저축은행,2022-01-18,1,이은지,0.0,0.0,0.0,0.0,,,,,,,0,R,0.0,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-18,0,김희진,27.27,16.67,40.0,0.33,,,,,,,2,C,0.625,1,100.0,0.0,26.67,0.0
IBK기업은행,2022-01-18,0,김수지,33.33,0.0,0.0,0.0,,,,,,,4,C,0.25,1,0.0,50.0,0.0,100.0
IBK기업은행,2022-01-18,0,최정민,16.67,33.33,0.0,0.0,,,,,,,4,C,0.0833333333333333,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-18,0,김하경,0.0,0.0,0.0,0.0,,,,,,,2,S,0.0416666666666666,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-18,0,신연경,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
현대건설,2022-01-19,1,야스민,43.59,41.18,20.0,1.25,,,,,,,9,R,0.3623188405797101,1,50.0,0.0,53.33,0.0
현대건설,2022-01-19,1,양효진,34.62,36.84,0.0,0.5,,,,,,,1,C,0.1739130434782608,1,0.0,0.0,0.0,33.33
현대건설,2022-01-19,1,황민경,38.1,25.0,44.44,0.25,,,,,,,3,L,0.1304347826086956,1,66.67,0.0,0.0,0.0
현대건설,2022-01-19,1,정지윤,40.0,37.5,50.0,0.0,,,,,,,3,L,0.1304347826086956,0,0.0,0.0,0.0,0.0
현대건설,2022-01-19,1,이다현,37.5,0.0,0.0,0.0,,,,,,,2,C,0.0869565217391304,1,0.0,0.0,0.0,60.0
현대건설,2022-01-19,1,고예림,45.45,80.0,16.67,0.0,,,,,,,2,L,0.072463768115942,0,0.0,0.0,0.0,0.0
현대건설,2022-01-19,1,김다인,0.0,0.0,0.0,0.75,,,,,,,3,S,0.0434782608695652,1,0.0,0.0,0.0,0.0
현대건설,2022-01-19,1,김연견,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-19,0,캣벨,22.92,11.76,38.89,0.5,,,,,,,5,R,0.3478260869565217,1,0.0,0.0,16.67,0.0
흥국생명,2022-01-19,0,정윤주,26.32,16.67,23.53,0.0,,,,,,,4,L,0.217391304347826,1,100.0,0.0,100.0,0.0
흥국생명,2022-01-19,0,이주아,42.86,42.86,100.0,0.0,,,,,,,5,C,0.1956521739130435,1,0.0,33.33,0.0,33.33
흥국생명,2022-01-19,0,김미연,20.0,0.0,37.5,0.0,,,,,,,4,L,0.0869565217391304,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-19,0,김채연,11.11,0.0,0.0,0.25,,,,,,,4,C,0.0652173913043478,1,0.0,0.0,0.0,25.0
흥국생명,2022-01-19,0,김다솔,0.0,0.0,0.0,0.0,,,,,,,0,S,0.0652173913043478,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-19,0,박혜진,0.0,0.0,0.0,0.0,,,,,,,0,S,0.0217391304347826,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-19,0,김해란,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-19,0,도수빈,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-20,0,모마,50.0,46.67,0.0,0.5,,,,,,,8,R,0.5692307692307692,1,66.67,0.0,60.0,0.0
GS칼텍스,2022-01-20,0,강소휘,16.28,15.38,12.5,0.5,,,,,,,4,L,0.1538461538461538,1,100.0,0.0,0.0,0.0
GS칼텍스,2022-01-20,0,유서연,25.81,15.38,33.33,0.0,,,,,,,4,L,0.123076923076923,1,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-20,0,한수지,100.0,100.0,0.0,0.0,,,,,,,1,C,0.0923076923076923,1,0.0,0.0,0.0,100.0
GS칼텍스,2022-01-20,0,안혜진,25.0,25.0,0.0,0.25,,,,,,,4,S,0.0307692307692307,1,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-20,0,문명화,0.0,0.0,0.0,0.0,,,,,,,0,C,0.0307692307692307,1,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-20,0,권민지,0.0,0.0,0.0,0.0,,,,,,,1,L,0.0,0,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-20,0,오지영,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
GS칼텍스,2022-01-20,0,한다혜,0.0,0.0,0.0,0.0,,,,,,,1,L,0.0,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-20,1,켈시,41.67,48.0,40.0,0.5,,,,,,,3,R,0.4647887323943662,1,33.33,0.0,35.71,0.0
한국도로공사,2022-01-20,1,전새얀,33.33,36.36,28.57,0.5,,,,,,,5,L,0.1971830985915492,1,0.0,0.0,0.0,0.0
한국도로공사,2022-01-20,1,박정아,21.28,15.38,30.0,0.0,,,,,,,3,L,0.1549295774647887,1,0.0,0.0,0.0,0.0
한국도로공사,2022-01-20,1,정대영,25.0,0.0,0.0,0.0,,,,,,,2,C,0.0845070422535211,1,0.0,0.0,0.0,50.0
한국도로공사,2022-01-20,1,배유나,25.0,28.57,0.0,0.0,,,,,,,2,C,0.0704225352112676,1,0.0,0.0,0.0,66.67
한국도로공사,2022-01-20,1,이예림,11.11,16.67,0.0,0.0,,,,,,,1,L,0.0140845070422535,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-20,1,이윤정,0.0,0.0,0.0,0.0,,,,,,,1,S,0.0140845070422535,1,0.0,0.0,0.0,0.0
한국도로공사,2022-01-20,1,문정원,0.0,0.0,0.0,0.0,,,,,,,0,R,0.0,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-20,1,임명옥,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-21,1,김희진,44.83,33.33,50.0,0.33,,,,,,,4,C,0.3220338983050847,1,0.0,0.0,50.0,0.0
IBK기업은행,2022-01-21,1,표승주,48.0,41.67,53.85,0.0,,,,,,,1,L,0.2372881355932203,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-21,1,산타나,44.0,42.86,50.0,0.0,,,,,,,2,L,0.1864406779661017,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-21,1,김수지,50.0,50.0,0.0,0.0,,,,,,,1,C,0.1525423728813559,1,0.0,50.0,0.0,66.67
IBK기업은행,2022-01-21,1,김하경,100.0,100.0,0.0,0.33,,,,,,,0,S,0.0677966101694915,1,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-21,1,최정민,40.0,0.0,0.0,0.0,,,,,,,3,C,0.0338983050847457,1,0.0,0.0,0.0,50.0
IBK기업은행,2022-01-21,1,신연경,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
IBK기업은행,2022-01-21,1,최수빈,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-21,0,옐레나,38.3,27.27,42.86,0.33,,,,,,,1,R,0.5757575757575758,1,0.0,0.0,50.0,0.0
KGC인삼공사,2022-01-21,0,고의정,28.57,20.0,50.0,0.0,,,,,,,3,L,0.1515151515151515,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-21,0,이소영,35.71,22.22,33.33,0.0,,,,,,,1,L,0.1515151515151515,1,100.0,0.0,0.0,0.0
KGC인삼공사,2022-01-21,0,정호영,44.44,20.0,0.0,0.0,,,,,,,2,C,0.1212121212121212,1,100.0,0.0,0.0,66.67
KGC인삼공사,2022-01-21,0,이선우,0.0,0.0,0.0,0.0,,,,,,,2,L,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-21,0,채선아,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
KGC인삼공사,2022-01-21,0,하효림,0.0,0.0,0.0,0.0,,,,,,,2,S,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-28,0,정윤주,44.44,50.0,50.0,0.0,,,,,,,2,L,0.4482758620689655,0,100.0,0.0,0.0,0.0
흥국생명,2022-01-28,0,이주아,25.0,28.57,0.0,0.33,,,,,,,2,C,0.2413793103448276,1,0.0,33.33,0.0,0.0
흥국생명,2022-01-28,0,김미연,20.0,20.0,21.43,0.0,,,,,,,3,L,0.2068965517241379,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-28,0,김채연,20.0,33.33,0.0,0.0,,,,,,,3,C,0.1034482758620689,1,0.0,0.0,0.0,0.0
흥국생명,2022-01-28,0,김해란,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-28,0,도수빈,0.0,0.0,0.0,0.0,,,,,,,0,L,0.0,0,0.0,0.0,0.0,0.0
흥국생명,2022-01-28,0,박혜진,0.0,0.0,0.0,0.0,,,,,,,0,S,0.0,0,0.0,0.0,0.0,0.0
현대건설,2022-01-28,1,양효진,52.63,50.0,0.0,0.67,,,,,,,2,C,0.3191489361702128,1,100.0,0.0,0.0,50.0
현대건설,2022-01-28,1,이다현,75.0,100.0,0.0,0.0,,,,,,,1,C,0.2553191489361702,1,0.0,0.0,0.0,60.0
현대건설,2022-01-28,1,야스민,34.38,26.32,50.0,0.0,,,,,,,5,R,0.2340425531914893,1,0.0,0.0,44.44,0.0
현대건설,2022-01-28,1,고예림,44.44,50.0,44.44,0.0,,,,,,,5,L,0.1702127659574468,1,0.0,0.0,0.0,0.0
현대건설,2022-01-28,1,김다인,0.0,0.0,0.0,0.33,,,,,,,1,S,0.0212765957446808,1,0.0,0.0,0.0,0.0
현대건설,2022-01-28,1,김연견,0.0,0.0,0.0,0.0,,,,,,,0,Li,0.0,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-29,0,켈시,31.82,33.33,60.0,0.33,,,,,,,6,R,0.3409090909090909,1,0.0,0.0,25.0,0.0
한국도로공사,2022-01-29,0,박정아,37.14,36.0,28.57,0.33,,,,,,,2,L,0.3181818181818182,1,0.0,0.0,66.67,0.0
한국도로공사,2022-01-29,0,배유나,50.0,40.0,0.0,0.0,,,,,,,1,C,0.1590909090909091,1,100.0,0.0,0.0,100.0
한국도로공사,2022-01-29,0,전새얀,29.41,15.38,75.0,0.0,,,,,,,0,L,0.1136363636363636,0,0.0,0.0,0.0,0.0
한국도로공사,2022-01-29,0,정대영,40.0,66.67,0.0,0.0,,,,,,,2,C,0.0681818181818181,1,0.0,0.0,0.0,0.0
